8.640	7	4	-18	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
8.800	4	10	-7	3200	3200	3200	30	35	30	3349	3213	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
8.960	-4	11	-15	3200	3200	3200	30	35	30	3348	3213	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
9.120	6	11	-11	3200	3200	3200	30	35	30	3348	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
9.280	-2	13	-10	3200	3200	3200	30	35	30	3348	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
9.440	-53	32	34	3200	3200	3200	30	35	30	3348	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
9.600	-45	30	26	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
9.760	-81	46	73	3200	3200	3200	30	35	30	3348	3213	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
9.920	11	10	-11	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
10.080	17	0	-31	3200	3200	3200	30	35	30	3348	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
10.240	32	-1	-34	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
10.400	55	-17	-64	3200	3200	3200	30	35	30	3349	3213	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
10.560	24	-4	-33	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
10.720	26	6	-32	3200	3200	3200	30	35	30	3348	3213	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
10.880	4	8	-13	3200	3200	3200	30	35	30	3348	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
11.040	26	2	-27	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
11.200	-10	7	-10	3200	3200	3200	30	35	30	3349	3213	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
11.360	8	12	-15	3200	3200	3200	30	35	30	3348	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
11.520	-16	18	-1	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
11.680	15	3	-20	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
11.840	9	10	-7	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
12.000	9	2	-21	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
12.160	10	6	-16	3200	3200	3200	30	35	30	3348	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
12.320	5	8	-18	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
12.480	-1	12	-7	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
12.640	2	14	-9	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
12.800	4	2	-17	3200	3200	3200	30	35	30	3348	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
12.960	13	9	-21	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
13.120	-1	8	-13	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
13.280	8	14	-10	3200	3200	3200	30	35	30	3349	3213	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
13.440	-1	7	-11	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
13.600	6	6	-14	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
13.760	5	9	-12	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
13.920	-7	13	-8	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
14.080	13	8	-12	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
14.240	2	4	-18	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
14.400	4	11	-8	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
14.560	0	9	-13	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
14.720	9	7	-20	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
14.880	4	12	-11	3200	3200	3200	30	35	30	3348	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
15.040	3	6	-15	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
15.200	0	13	-7	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
15.360	5	4	-17	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
15.520	10	8	-14	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
15.680	4	10	-13	3200	3200	3200	30	35	30	3348	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
15.840	-2	8	-12	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
16.000	9	9	-12	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
16.160	-8	11	-10	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
16.320	15	9	-14	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
16.480	1	8	-17	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
16.640	8	10	-11	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
16.800	6	4	-19	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
16.960	1	11	-11	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
17.120	4	12	-11	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
17.280	4	6	-14	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
17.440	6	11	-9	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
17.600	6	3	-19	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
17.760	-5	12	-7	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
17.920	8	9	-15	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
18.080	0	8	-15	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
18.240	11	9	-11	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
18.400	4	8	-18	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
18.560	1	9	-7	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
18.720	4	10	-16	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
18.880	6	8	-13	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
19.040	10	8	-14	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
19.200	-1	8	-14	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
19.360	7	8	-15	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
19.520	-3	11	-13	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
19.680	8	5	-12	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
19.840	6	10	-12	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
20.000	-3	9	-11	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
20.160	7	10	-12	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
20.320	1	8	-18	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
20.480	5	13	-9	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
20.640	6	5	-18	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
20.800	7	7	-14	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
20.960	-2	12	-9	3200	3200	3200	30	35	30	3349	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
21.120	10	2	-19	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
21.280	10	13	-13	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
21.440	-7	11	-16	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
21.600	15	-2	-6	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
21.760	-7	17	-26	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
21.920	2	17	-23	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
22.080	15	-2	-6	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
22.240	0	6	-11	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
22.400	12	11	-24	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
22.560	1	1	-15	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
22.720	2	21	-17	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
22.880	6	8	-7	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
23.040	0	10	-12	3200	3200	3200	30	35	30	3349	3214	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
23.200	12	-7	-16	3200	3200	3200	30	35	30	3349	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
23.360	2	3	-23	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
23.520	10	15	-3	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
23.680	-6	6	-15	3200	3200	3200	30	35	30	3349	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
23.840	8	10	-15	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
24.000	13	4	-15	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
24.160	-8	10	-12	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
24.320	3	14	-4	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
24.480	10	6	-24	3200	3200	3200	30	35	30	3350	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
24.640	29	-1	-34	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
24.800	19	-2	-29	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
24.960	-14	16	3	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
25.120	16	10	-18	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
25.280	89	-30	-96	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
25.440	43	-15	-67	3200	3200	3200	30	35	30	3350	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
25.600	34	-2	-45	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
25.760	13	0	-14	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
25.920	-11	18	2	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
26.080	2	6	-17	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
26.240	16	12	-13	3200	3200	3200	30	35	30	3350	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
26.400	3	1	-21	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
26.560	6	12	-12	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
26.720	-4	11	-11	3200	3200	3200	30	35	30	3349	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
26.880	15	6	-18	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
27.040	10	0	-13	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
27.200	9	7	-17	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
27.360	10	11	-15	3200	3200	3200	30	35	30	3349	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
27.520	-4	14	-13	3200	3200	3200	30	35	30	3349	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
27.680	10	1	-2	3200	3200	3200	30	35	30	3349	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
27.840	0	5	-4	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
28.000	-23	4	26	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
28.160	13	12	-13	3200	3200	3200	30	35	30	3350	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
28.320	5	6	-26	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
28.480	14	7	-13	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
28.640	-2	7	-18	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
28.800	4	9	0	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
28.960	-6	8	-7	3200	3200	3200	30	35	30	3349	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
29.120	22	6	-34	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
29.280	23	11	-34	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
29.440	2	11	-19	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
29.600	11	9	-11	3200	3200	3200	30	35	30	3350	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
29.760	2	9	-16	3200	3200	3200	30	35	30	3350	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
29.920	5	9	-13	3200	3200	3200	30	35	30	3350	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
30.080	5	10	-12	3200	3200	3200	30	35	30	3350	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
30.240	2	9	-16	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
30.400	11	9	-12	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
30.560	-1	4	-17	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
30.720	12	9	-9	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
30.880	-5	10	-11	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
31.040	7	9	-14	3200	3200	3200	30	35	30	3350	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
31.200	4	10	-8	3200	3200	3200	30	35	30	3350	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
31.360	-32	12	33	3200	3200	3200	30	35	30	3350	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
31.520	-26	16	16	3200	3200	3200	30	35	30	3350	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
31.680	-16	6	-3	3200	3200	3200	30	35	30	3350	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
31.840	-22	15	6	3200	3200	3200	30	35	30	3350	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
32.000	-35	19	12	3200	3200	3200	30	35	30	3350	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
32.160	-15	12	-22	3200	3200	3200	30	35	30	3350	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
32.320	-5	13	-2	3200	3200	3200	30	35	30	3349	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
32.480	-2	5	-13	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
32.640	6	12	-6	3200	3200	3200	30	35	30	3349	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
32.800	3	14	-18	3200	3200	3200	30	35	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
32.960	9	3	-13	3200	3200	3200	30	35	30	3349	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
33.120	10	4	-30	3200	3200	3200	30	35	30	3350	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
33.280	-4	15	2	3200	3200	3200	30	36	30	3350	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
33.440	1	11	-9	3200	3200	3200	30	35	30	3350	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
33.600	-1	-1	-22	3200	3200	3200	30	35	30	3349	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
33.760	23	-5	-25	3200	3200	3200	30	35	30	3350	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
33.920	12	-3	-31	3200	3200	3200	30	36	30	3350	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
34.080	7	4	-18	3200	3200	3200	30	36	30	3350	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
34.240	6	11	-12	3200	3200	3200	30	35	30	3350	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
34.400	8	14	-15	3200	3200	3200	30	35	30	3350	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
34.560	11	-3	-27	3200	3200	3200	30	35	30	3350	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
34.720	2	15	-12	3200	3200	3200	30	35	30	3350	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
34.880	8	10	-11	3200	3200	3200	30	36	30	3349	3215	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
35.040	2	5	-20	3200	3200	3200	30	35	30	3349	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
35.200	10	9	-13	3200	3200	3200	30	35	30	3350	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
35.360	4	12	0	3200	3200	3200	30	35	30	3350	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
35.520	-6	9	-9	3200	3200	3200	30	35	30	3351	3216	42	42	43	6	6	6	4	4	4	236	237	236	24	0	0	
